total_credit_utilized,installment,state,accounts_current_delinq,accounts_current_installment,accounts_opened_24m,accounts_satisfactory,accounts_120d_past_due,accounts_30d_past_due,accounts_active_debit,accounts_total_cc,accounts_open_cc,accounts_mort,grade_C,grade_D,grade_A,grade_B,grade_Missing,grade_F,grade_E,grade_G,issue_date_year,issue_date_month,issue_date_day,application_time_time_seconds,y,split
23037,322.79,27,0,2,3,20,0.0,0,4,21,17,3,1,0,0,0,0,0,0,0,2018,1,1,40598.2,0,full
50750,664.2,43,0,3,5,14,0.0,0,5,17,11,0,0,0,0,1,0,0,0,0,2018,3,5,59383.3,0,full
19026,605.75,25,0,1,1,5,0.0,0,1,6,4,0,0,1,0,0,0,0,0,0,2018,3,29,42762.6,0,full
93651,372.45,43,0,3,2,10,0.0,0,2,10,7,0,0,0,1,0,0,0,0,0,2018,3,19,50562.6,0,full
38496,480.21,20,0,3,4,7,0.0,0,4,8,4,0,0,1,0,0,0,0,0,0,2018,3,3,55227.5,0,full
49164,873.83,26,0,1,5,13,0.0,0,6,14,11,4,0,1,0,0,0,0,0,0,2018,2,12,59242.1,0,full
92495,676.62,37,0,3,7,19,0.0,0,10,23,15,6,1,0,0,0,0,0,0,0,2018,3,13,58681.9,0,full
30241,502.67,22,0,1,2,10,0.0,0,8,19,8,1,1,0,0,0,0,0,0,0,2018,2,14,55183.3,0,full
94989,267.12,43,0,3,2,7,0.0,0,4,5,4,0,0,1,0,0,0,0,0,0,2018,3,21,58993.3,0,full
87190,662.53,31,0,3,2,12,0.0,0,2,19,9,2,0,0,1,0,0,0,0,0,2018,1,9,50562.6,0,full
67815,563.85,37,0,5,1,8,0.0,0,2,8,3,1,1,0,0,0,0,0,0,0,2018,3,5,41242.1,0,full
56831,481.77,27,0,15,2,21,0.0,0,2,9,5,4,0,0,1,0,0,0,0,0,2018,3,21,54442.1,0,full
105626,326.97,40,0,1,2,18,0.0,0,8,22,14,5,0,0,0,1,0,0,0,0,2018,2,16,52988.5,0,full
43066,249.77,39,0,3,0,6,0.0,0,3,3,3,0,1,0,0,0,0,0,0,0,2018,1,11,52081.9,0,full
38759,542.44,35,0,1,3,7,0.0,0,3,10,6,1,0,0,0,1,0,0,0,0,2018,2,3,51201.5,0,full
11854,430.65,26,0,1,4,7,0.0,0,3,19,6,0,0,1,0,0,0,0,0,0,2018,3,27,55681.9,0,full
10537,112.77,37,0,1,7,8,0.0,0,4,8,7,0,0,0,1,0,0,0,0,0,2018,2,9,54718.2,0,full
21853,148.98,46,0,2,8,12,0.0,0,9,10,10,0,0,0,1,0,0,0,0,0,2018,2,16,50881.9,0,full
28705,179.23,36,0,0,2,18,0.0,0,8,23,18,0,0,0,0,1,0,0,0,0,2018,2,4,42162.6,0,full
8352,279.66,31,0,1,3,6,0.0,0,2,10,5,0,1,0,0,0,0,0,0,0,2018,3,29,51027.5,0,full
76353,506.56,32,0,4,8,14,0.0,0,4,15,9,6,0,1,0,0,0,0,0,0,2018,3,19,55552.8,0,full
60196,699.16,12,0,6,10,15,0.0,0,5,9,8,1,0,0,0,0,0,0,1,0,2018,4,4,56281.9,0,full
26833,293.27,36,0,2,2,8,0.0,0,4,9,5,2,1,0,0,0,0,0,0,0,2018,1,9,54801.5,0,full
69083,310.38,44,0,2,4,11,0.0,0,5,10,8,3,0,0,1,0,0,0,0,0,2018,1,3,37393.3,0,full
26242,837.67,36,0,1,1,11,0.0,0,4,16,10,0,1,0,0,0,0,0,0,0,2018,3,17,42718.2,0,full
34644,301.15,42,0,4,3,8,0.0,0,2,6,3,1,0,0,1,0,0,0,0,0,2018,2,19,50048.2,0,full
3343,140.75,46,0,0,0,2,0.0,0,1,7,2,0,1,0,0,0,0,0,0,0,2018,1,17,59983.3,0,full
52051,254.56,40,0,3,4,7,0.0,0,2,4,4,2,0,0,0,1,0,0,0,0,2018,2,10,57952.8,0,full
28004,737.38,39,0,2,8,13,0.0,0,4,15,11,0,0,1,0,0,0,0,0,0,2018,3,29,51583.3,0,full
150884,318.12,25,0,1,1,13,0.0,0,5,11,9,4,0,0,0,1,0,0,0,0,2018,3,1,60162.6,0,full
40654,451.66,40,0,1,1,10,0.0,0,5,11,9,0,0,0,1,0,0,0,0,0,2018,3,13,55362.6,0,full
43095,331.1,22,0,2,5,17,0.0,0,2,25,15,1,0,0,0,1,0,0,0,0,2018,4,4,56842.1,0,full
17592,287.1,43,0,1,5,5,0.0,0,2,4,4,0,0,1,0,0,0,0,0,0,2018,4,18,58401.5,0,full
103137,436.92,28,0,3,4,9,0.0,0,3,6,5,0,0,1,0,0,0,0,0,0,2018,2,16,41983.3,0,full
9239,180.69,43,0,1,5,12,0.0,0,9,13,11,0,0,0,1,0,0,0,0,0,2018,1,21,54481.9,0,full
124795,869.05,46,0,5,5,18,0.0,0,6,19,12,0,0,0,1,0,0,0,0,0,2018,3,17,39248.2,0,full
77209,507.42,32,0,6,9,28,0.0,0,12,28,21,3,0,0,0,1,0,0,0,0,2018,3,31,53562.6,0,full
28779,321.71,34,0,2,7,12,0.0,0,5,18,10,0,1,0,0,0,0,0,0,0,2018,1,5,56427.5,0,full
50398,363.56,36,0,4,11,9,0.0,0,2,5,5,0,0,0,0,1,0,0,0,0,2018,4,8,39442.1,0,full
44492,389.58,42,0,3,2,14,0.0,0,6,14,11,0,0,0,0,1,0,0,0,0,2018,2,12,56798.2,0,full
106249,386.09,43,0,8,6,24,0.0,0,8,23,15,4,0,0,0,1,0,0,0,0,2018,3,15,40993.3,0,full
78406,291.89,28,0,4,6,11,0.0,0,1,11,6,2,1,0,0,0,0,0,0,0,2018,3,15,50518.2,0,full
49546,295.12,36,0,1,3,10,0.0,0,5,9,8,1,1,0,0,0,0,0,0,0,2018,2,7,50427.5,0,full
143970,273.74,42,0,6,2,10,0.0,0,1,10,4,0,1,0,0,0,0,0,0,0,2018,3,11,56383.3,0,full
5853,129.15,47,0,0,0,7,0.0,0,5,8,6,3,0,0,1,0,0,0,0,0,2018,3,7,53798.2,0,full
39457,835.36,34,0,2,5,7,0.0,0,1,5,5,0,0,0,0,0,0,0,1,0,2018,2,15,60248.2,0,full
72331,585.27,24,0,4,2,14,0.0,0,4,13,9,2,0,0,0,0,0,0,1,0,2018,3,13,56881.9,0,full
17743,140.94,37,0,3,5,9,0.0,0,2,6,5,1,0,0,1,0,0,0,0,0,2018,3,7,40227.5,0,full
1400,752.72,31,0,0,1,2,0.0,0,0,4,1,1,0,0,0,1,0,0,0,0,2018,3,1,60398.2,0,full
13172,403.43,30,0,1,1,4,0.0,0,2,11,3,1,0,0,1,0,0,0,0,0,2018,3,25,51398.2,0,full
19431,123.09,48,0,1,19,22,0.0,0,9,23,21,0,1,0,0,0,0,0,0,0,2018,1,29,55227.5,0,full
7243,81.75,31,0,1,2,11,0.0,0,5,14,10,1,0,0,0,1,0,0,0,0,2018,2,21,60583.3,0,full
31269,667.04,36,0,2,1,5,0.0,0,1,4,3,0,0,0,0,1,0,0,0,0,2018,3,21,52042.1,0,full
65416,533.75,43,0,1,5,17,0.0,0,4,22,15,3,0,0,0,1,0,0,0,0,2018,2,16,58362.6,0,full
17575,730.89,46,0,2,8,25,0.0,0,3,38,22,2,0,0,1,0,0,0,0,0,2018,4,18,51248.2,0,full
84029,762.12,43,0,2,5,9,0.0,0,3,11,6,2,1,0,0,0,0,0,0,0,2018,2,4,52081.9,0,full
10931,436.92,3,0,2,6,13,0.0,0,2,17,11,0,0,1,0,0,0,0,0,0,2018,1,15,52783.3,0,full
33803,670.09,27,0,1,7,14,0.0,0,5,14,11,6,0,0,1,0,0,0,0,0,2018,2,23,53983.3,0,full
89444,67.02,28,0,3,1,12,0.0,0,6,12,9,0,1,0,0,0,0,0,0,0,2018,3,15,60398.2,0,full
58974,557.82,22,0,3,7,15,0.0,0,6,15,12,0,0,0,0,1,0,0,0,0,2018,2,16,39793.3,0,full
56963,461.24,33,0,3,4,13,0.0,0,3,14,8,4,0,0,1,0,0,0,0,0,2018,2,23,60998.2,0,full
17356,1197.58,36,0,0,2,6,0.0,0,6,16,6,0,1,0,0,0,0,0,0,0,2018,3,9,52642.1,0,full
35266,152.3,30,0,4,5,15,0.0,0,3,15,10,2,0,0,1,0,0,0,0,0,2018,1,31,51952.8,0,full
56295,375.82,46,0,5,4,11,0.0,0,1,29,7,3,0,0,1,0,0,0,0,0,2018,4,6,55993.3,0,full
150505,123.09,46,0,5,7,13,0.0,0,3,12,7,1,1,0,0,0,0,0,0,0,2018,3,1,41152.8,0,full
13118,58.68,37,0,0,0,5,0.0,0,4,6,5,1,0,1,0,0,0,0,0,0,2018,1,27,57718.2,0,full
145677,993.05,37,0,8,7,28,0.0,0,3,25,20,0,0,0,1,0,0,0,0,0,2018,4,18,49918.2,0,full
29081,156.62,37,0,1,9,12,0.0,0,4,13,10,2,0,0,1,0,0,0,0,0,2018,2,6,57118.2,0,full
7176,398.42,37,0,1,3,9,0.0,0,3,11,8,0,0,1,0,0,0,0,0,0,2018,2,1,37393.3,0,full
184302,678.81,31,0,5,4,15,0.0,0,4,22,9,3,0,0,0,1,0,0,0,0,2018,1,31,42398.2,0,full
65335,578.1,43,0,5,2,19,0.0,0,7,22,14,0,0,0,0,1,0,0,0,0,2018,2,3,39762.6,0,full
40963,209.73,34,0,1,3,10,0.0,0,0,15,9,3,0,0,0,1,0,0,0,0,2018,2,1,55183.3,0,full
277663,763.71,44,0,6,1,13,0.0,0,6,8,7,0,0,0,0,1,0,0,0,0,2018,3,11,50383.3,0,full
22064,225.65,46,0,2,4,7,0.0,0,3,6,5,0,0,0,0,1,0,0,0,0,2018,1,27,51952.8,0,full
25633,217.83,23,0,2,9,11,0.0,0,3,18,9,1,1,0,0,0,0,0,0,0,2018,1,25,64183.3,0,full
120518,476.22,37,0,7,12,22,0.0,0,4,14,14,2,1,0,0,0,0,0,0,0,2018,4,2,57347.4,0,full
81969,345.23,34,0,2,6,15,0.0,0,2,17,12,1,0,1,0,0,0,0,0,0,2018,3,5,41198.2,0,full
11120,299.16,2,0,2,3,11,0.0,0,4,14,7,3,0,1,0,0,0,0,0,0,2018,1,17,39011.2,0,full
13156,597.69,30,0,0,6,12,0.0,0,3,19,12,0,0,0,0,1,0,0,0,0,2018,3,19,54162.6,0,full
13437,97.39,36,0,1,7,14,0.0,0,6,12,12,0,0,0,0,1,0,0,0,0,2018,3,21,42398.2,0,full
28911,399.25,16,0,4,6,12,0.0,0,4,12,6,6,0,0,1,0,0,0,0,0,2018,4,10,38281.9,0,full
9039,871.54,36,0,1,5,5,0.0,0,1,15,3,4,0,1,0,0,0,0,0,0,2018,3,9,51952.8,0,full
94036,451.66,34,0,4,6,16,0.0,0,4,28,12,3,0,0,1,0,0,0,0,0,2018,3,3,63118.2,0,full
17832,456.81,36,0,1,6,14,0.0,0,6,15,12,1,0,0,1,0,0,0,0,0,2018,3,15,55042.1,0,full
21344,364.94,31,0,0,4,14,0.0,0,6,17,13,4,1,0,0,0,0,0,0,0,2018,2,5,51848.2,0,full
28970,217.23,34,0,5,4,10,0.0,0,2,12,5,0,0,0,1,0,0,0,0,0,2018,4,18,60998.2,0,full
51081,104.06,24,0,2,3,16,0.0,0,1,30,13,2,1,0,0,0,0,0,0,0,2018,3,23,41842.1,0,full
27034,800.62,22,0,1,10,20,0.0,0,7,33,19,3,0,0,0,1,0,0,0,0,2018,1,13,59562.6,0,full
26064,132.84,37,0,0,0,5,0.0,0,4,9,5,0,0,0,0,1,0,0,0,0,2018,2,14,63027.5,0,full
21904,361.42,23,0,1,3,11,0.0,0,2,15,9,2,0,0,0,0,0,0,1,0,2018,2,17,56752.8,0,full
37401,676.39,7,0,5,5,10,0.0,0,1,5,3,2,0,0,1,0,0,0,0,0,2018,3,19,59755.2,0,full
43288,679.58,25,0,3,3,12,0.0,0,5,14,9,0,1,0,0,0,0,0,0,0,2018,3,25,48955.2,0,full
165352,934.9,37,0,3,7,16,0.0,0,5,15,10,2,0,1,0,0,0,0,0,0,2018,4,12,56842.1,0,full
28637,451.66,13,0,4,3,13,0.0,0,6,10,9,0,0,0,1,0,0,0,0,0,2018,3,7,41427.5,0,full
7701,184.5,33,0,1,2,5,0.0,0,3,4,4,0,0,0,1,0,0,0,0,0,2018,1,29,55227.5,0,full
9255,648.93,46,0,2,4,6,0.0,0,0,3,3,0,0,1,0,0,0,0,0,0,2018,1,27,60793.3,0,full
70385,902.16,44,0,1,8,12,0.0,0,3,11,10,2,1,0,0,0,0,0,0,0,2018,3,5,58642.1,0,full
56853,1125.35,36,0,2,11,11,0.0,0,4,13,8,4,1,0,0,0,0,0,0,0,2018,3,25,57848.2,0,full
121246,1070.93,37,0,9,5,29,0.0,0,11,25,20,0,0,1,0,0,0,0,0,0,2018,1,1,54801.5,0,full
32580,556.38,36,0,1,3,6,0.0,0,2,11,5,1,0,1,0,0,0,0,0,0,2018,2,15,59842.1,0,full
37616,451.19,43,0,1,5,3,0.0,0,1,10,2,0,1,0,0,0,0,0,0,0,2018,3,21,40227.5,0,full
56272,643.04,32,0,5,5,14,0.0,0,5,13,9,2,1,0,0,0,0,0,0,0,2018,3,25,51248.2,0,full
18085,307.45,38,0,2,2,9,0.0,0,2,19,6,1,0,0,1,0,0,0,0,0,2018,4,8,59242.1,0,full
62890,486.58,22,0,4,4,10,0.0,0,1,17,4,2,1,0,0,0,0,0,0,0,2018,3,11,60352.8,0,full
4589,196.18,21,0,0,5,9,0.0,0,2,19,9,0,0,0,0,1,0,0,0,0,2018,2,10,38155.2,0,full
17273,372.4,46,0,0,5,16,0.0,0,1,20,15,0,0,0,1,0,0,0,0,0,2018,4,2,41518.2,0,full
13665,1026.5,37,0,0,5,9,0.0,0,4,12,9,0,1,0,0,0,0,0,0,0,2018,2,27,52783.3,0,full
71794,538.12,36,0,5,5,10,0.0,0,2,22,5,0,0,0,1,0,0,0,0,0,2018,1,17,60118.2,0,full
46924,952.65,37,0,1,2,8,0.0,0,3,8,7,0,1,0,0,0,0,0,0,0,2018,2,3,55681.9,0,full
45678,155.19,41,0,1,6,10,0.0,0,1,19,9,0,0,0,1,0,0,0,0,0,2018,3,11,57347.4,0,full
6460,219.26,20,0,1,3,4,0.0,0,0,5,3,0,0,0,1,0,0,0,0,0,2018,2,22,51398.2,0,full
689,64.01,12,0,0,3,7,0.0,0,0,20,5,2,0,0,0,1,0,0,0,0,2018,3,23,38562.6,0,full
43462,653.83,23,0,2,7,11,0.0,0,2,9,7,2,0,0,0,1,0,0,0,0,2018,3,3,56155.2,0,full
1328,215.25,31,0,0,0,3,0.0,0,2,3,2,2,0,0,1,0,0,0,0,0,2018,1,21,58401.5,0,full
107623,742.45,6,0,4,3,11,0.0,0,5,9,7,0,0,0,0,1,0,0,0,0,2018,3,17,52362.6,0,full
19586,155.17,24,0,1,2,19,0.0,0,1,26,17,1,0,0,1,0,0,0,0,0,2018,4,10,51027.5,0,full
66239,298.37,36,0,6,7,15,0.0,0,5,11,8,3,1,0,0,0,0,0,0,0,2018,3,17,59755.2,0,full
21883,368.69,46,0,1,2,9,0.0,0,4,9,8,0,0,1,0,0,0,0,0,0,2018,3,7,60793.3,0,full
4878,156.62,30,0,0,0,3,0.0,0,2,3,2,2,0,0,1,0,0,0,0,0,2018,2,15,51118.2,0,full
24643,163.46,46,0,2,4,9,0.0,0,6,9,6,1,0,0,0,1,0,0,0,0,2018,4,22,52783.3,0,full
8350,144.03,30,0,2,3,9,0.0,0,3,12,7,0,0,0,0,1,0,0,0,0,2018,1,15,59152.8,0,full
20591,490.45,40,0,1,4,5,0.0,0,2,6,3,2,0,0,0,1,0,0,0,0,2018,2,15,37393.3,0,full
146324,240.01,32,0,2,3,7,0.0,0,1,8,4,6,0,0,0,1,0,0,0,0,2018,4,20,49811.2,0,full
10128,368.69,36,0,1,2,6,0.0,0,2,10,5,1,0,1,0,0,0,0,0,0,2018,3,5,41383.3,0,full
16016,556.01,37,0,1,6,12,0.0,0,8,10,10,0,0,0,0,0,0,0,1,0,2018,2,20,36998.2,0,full
72792,670.13,36,0,1,4,12,0.0,0,7,18,9,1,1,0,0,0,0,0,0,0,2018,2,13,53242.1,0,full
33410,169.87,36,0,0,1,8,0.0,0,5,18,8,0,1,0,0,0,0,0,0,0,2018,3,7,53411.2,0,full
63202,300.38,47,0,3,13,14,0.0,0,3,12,11,0,0,1,0,0,0,0,0,0,2018,2,23,59593.3,0,full
22260,120.63,40,0,2,2,12,0.0,0,3,14,9,1,1,0,0,0,0,0,0,0,2018,3,17,50648.2,0,full
97862,368.9,46,0,6,6,17,0.0,0,4,18,9,2,1,0,0,0,0,0,0,0,2018,1,21,49783.3,1,full
16348,379.07,31,0,1,5,7,0.0,0,3,11,4,1,0,1,0,0,0,0,0,0,2018,2,21,55448.2,0,full
3166,211.01,22,0,0,4,4,0.0,0,3,5,4,0,1,0,0,0,0,0,0,0,2018,1,15,53562.6,0,full
50473,520.28,46,0,3,6,12,0.0,0,5,9,8,0,1,0,0,0,0,0,0,0,2018,3,21,40918.2,0,full
12201,163.46,46,0,0,2,7,0.0,0,6,7,7,0,0,0,0,1,0,0,0,0,2018,2,19,40163.4,0,full
15409,305.81,40,0,2,5,7,0.0,0,2,8,5,0,1,0,0,0,0,0,0,0,2018,2,1,40042.1,0,full
124663,117.29,43,0,6,5,21,0.0,0,7,21,12,3,1,0,0,0,0,0,0,0,2018,1,1,55042.1,0,full
5517,93.97,36,0,0,2,5,0.0,0,4,7,5,0,0,0,1,0,0,0,0,0,2018,3,5,54998.2,0,full
40933,402.14,40,0,2,6,11,0.0,0,3,14,7,4,1,0,0,0,0,0,0,0,2018,3,17,39118.2,0,full
26720,448.22,20,0,1,6,8,0.0,0,3,6,6,2,0,1,0,0,0,0,0,0,2018,2,12,51583.3,0,full
148101,826.61,6,0,12,3,16,0.0,0,2,5,3,4,0,1,0,0,0,0,0,0,2018,1,13,50593.3,0,full
19490,379.5,31,0,1,4,10,0.0,0,6,9,9,0,0,1,0,0,0,0,0,0,2018,3,17,38242.1,0,full
44014,128.02,28,0,1,6,9,0.0,0,2,20,7,4,0,0,0,1,0,0,0,0,2018,2,8,40401.5,0,full
0,186.82,43,0,0,1,3,0.0,0,0,3,3,0,0,1,0,0,0,0,0,0,2018,3,17,37993.3,1,full
20234,597.63,35,0,2,8,18,0.0,0,5,21,16,0,0,1,0,0,0,0,0,0,2018,1,17,63627.5,0,full
117636,980.75,31,0,7,3,15,0.0,0,5,12,8,0,0,0,0,1,0,0,0,0,2018,3,23,59881.9,0,full
15033,351.62,36,0,0,3,13,0.0,0,8,18,13,0,1,0,0,0,0,0,0,0,2018,3,7,57442.1,0,full
51979,547.83,42,0,4,6,11,0.0,0,3,11,7,3,0,1,0,0,0,0,0,0,2018,2,18,51442.1,0,full
72617,530.32,37,0,3,3,9,0.0,0,4,6,6,2,0,0,0,1,0,0,0,0,2018,3,23,50427.5,0,full
29920,320.01,27,0,0,0,6,0.0,0,3,7,6,3,0,0,0,1,0,0,0,0,2018,4,18,42188.5,0,full
17379,307.5,36,0,1,2,6,0.0,0,2,5,2,3,0,0,1,0,0,0,0,0,2018,1,27,36801.5,0,full
19712,699.68,37,0,2,10,30,0.0,0,6,36,28,0,0,1,0,0,0,0,0,0,2018,2,9,62001.5,0,full
66779,357.25,0,0,1,6,8,0.0,0,3,7,6,2,1,0,0,0,0,0,0,0,2018,2,9,50842.1,0,full
139277,650.78,31,0,4,5,17,0.0,0,6,14,11,3,0,0,0,1,0,0,0,0,2018,4,12,61552.8,0,full
22979,318.19,11,0,1,2,4,0.0,0,2,3,3,0,0,0,0,1,0,0,0,0,2018,1,29,49388.5,0,full
241232,424.58,46,0,9,4,20,0.0,0,5,20,11,0,1,0,0,0,0,0,0,0,2018,3,3,56648.2,0,full
5153,170.85,37,0,0,2,4,0.0,0,3,4,4,0,0,0,0,1,0,0,0,0,2018,2,1,38562.6,0,full
19177,242.83,45,0,1,3,4,0.0,0,3,4,3,0,1,0,0,0,0,0,0,0,2018,2,2,60188.5,0,full
84235,110.7,11,0,4,6,9,0.0,0,1,10,4,3,0,0,1,0,0,0,0,0,2018,2,5,54952.8,0,full
37976,128.02,36,0,3,5,14,0.0,0,3,19,9,4,0,0,0,1,0,0,0,0,2018,2,4,51952.8,0,full
36270,626.39,6,0,3,2,12,0.0,0,1,18,8,5,0,0,0,0,0,0,1,0,2018,3,17,52642.1,0,full
117574,536.36,28,0,3,5,10,0.0,0,2,15,6,4,0,0,0,1,0,0,0,0,2018,1,13,61183.3,0,full
45170,679.58,34,0,2,4,8,0.0,0,4,10,5,2,1,0,0,0,0,0,0,0,2018,2,10,63193.3,0,full
16048,430.49,43,0,1,3,11,0.0,0,6,10,10,0,0,0,1,0,0,0,0,0,2018,2,8,60611.2,0,full
254054,520.63,32,0,11,9,32,0.0,0,12,23,19,6,0,0,0,1,0,0,0,0,2018,4,20,60611.2,0,full
52392,1289.38,36,0,2,7,21,0.0,0,6,19,18,1,0,0,0,1,0,0,0,0,2018,3,23,42718.2,0,full
68354,1096.13,46,0,3,14,13,0.0,0,3,38,9,6,0,0,1,0,0,0,0,0,2018,3,13,54998.2,0,full
29080,509.69,36,0,2,7,5,0.0,0,1,9,3,0,1,0,0,0,0,0,0,0,2018,3,25,52183.3,0,full
8748,214.5,32,0,0,1,4,0.0,0,1,12,4,1,0,0,0,1,0,0,0,0,2018,3,27,50842.1,0,full
34961,1160.44,23,0,7,17,27,0.0,0,8,21,19,2,0,0,0,1,0,0,0,0,2018,3,15,59198.2,0,full
40365,506.56,43,0,2,0,7,0.0,0,2,8,5,0,0,0,1,0,0,0,0,0,2018,1,9,62383.3,0,full
62712,196.18,48,0,10,5,19,0.0,0,6,9,8,1,0,0,0,1,0,0,0,0,2018,1,17,59048.2,0,full
286689,290.07,30,0,2,3,8,0.0,0,2,8,6,1,0,0,0,1,0,0,0,0,2018,4,20,61448.2,0,full
17663,208.11,31,0,2,2,6,0.0,0,3,4,4,0,1,0,0,0,0,0,0,0,2018,3,15,54563.4,0,full
115059,169.87,23,0,11,14,29,0.0,0,5,27,17,2,1,0,0,0,0,0,0,0,2018,4,20,54162.6,0,full
149598,260.14,46,0,7,7,12,0.0,0,2,6,5,0,1,0,0,0,0,0,0,0,2018,2,23,50963.4,0,full
61675,1077.78,43,0,3,2,19,0.0,0,4,16,16,0,0,0,1,0,0,0,0,0,2018,1,19,55642.1,0,full
29670,386.82,43,0,1,4,4,0.0,0,1,3,3,0,0,0,0,1,0,0,0,0,2018,2,23,41562.6,0,full
9708,120.59,36,0,0,4,10,0.0,0,3,15,10,0,0,0,0,0,0,0,1,0,2018,2,14,51201.5,0,full
21097,456.81,36,0,3,2,5,0.0,0,0,6,2,0,0,0,1,0,0,0,0,0,2018,3,3,39193.3,0,full
19958,1026.5,22,0,1,5,8,0.0,0,4,13,7,7,1,0,0,0,0,0,0,0,2018,1,31,51583.3,0,full
1,281.91,20,0,0,2,2,0.0,0,1,4,2,0,0,0,1,0,0,0,0,0,2018,1,3,60188.5,0,full
65560,433.96,42,0,3,6,17,0.0,0,3,15,14,0,0,0,0,1,0,0,0,0,2018,2,3,50648.2,0,full
44449,332.1,31,0,4,5,9,0.0,0,1,5,5,0,0,0,0,1,0,0,0,0,2018,2,20,53983.3,0,full
119593,922.48,37,0,5,9,23,0.0,0,8,24,17,4,0,0,1,0,0,0,0,0,2018,1,9,54118.2,0,full
56735,211.0,33,0,5,4,13,0.0,0,2,14,7,2,0,0,0,1,0,0,0,0,2018,3,7,56518.2,0,full
2850,184.47,22,0,0,2,5,0.0,0,1,6,5,0,0,0,1,0,0,0,0,0,2018,3,9,55681.9,0,full
116927,602.21,36,0,4,6,13,0.0,0,4,11,9,0,0,0,1,0,0,0,0,0,2018,3,25,53383.3,0,full
106965,817.29,24,0,1,3,15,0.0,0,8,25,12,5,0,0,0,1,0,0,0,0,2018,3,3,59383.3,0,full
22045,245.96,22,0,3,3,6,0.0,0,1,4,2,3,0,0,1,0,0,0,0,0,2018,4,18,56383.3,0,full
68245,204.73,38,0,3,4,11,0.0,0,4,6,5,3,1,0,0,0,0,0,0,0,2018,1,11,56752.8,0,full
32825,653.93,36,0,2,10,11,0.0,0,5,9,9,0,0,0,0,1,0,0,0,0,2018,3,3,49227.5,0,full
25853,1189.26,36,0,0,0,5,0.0,0,1,8,4,0,1,0,0,0,0,0,0,0,2018,2,17,56842.1,0,full
60716,222.38,38,0,3,11,16,0.0,0,8,16,12,1,1,0,0,0,0,0,0,0,2018,4,6,55081.9,0,full
2686,162.33,22,0,0,0,6,0.0,0,1,10,4,4,0,0,0,1,0,0,0,0,2018,1,21,58918.2,0,full
104493,442.43,46,0,4,0,11,0.0,0,5,9,7,0,0,1,0,0,0,0,0,0,2018,3,3,40598.2,0,full
21562,437.83,40,0,2,10,13,0.0,0,9,13,11,0,1,0,0,0,0,0,0,0,2018,4,22,56752.8,0,full
33058,800.01,22,0,3,5,20,0.0,0,5,23,17,1,0,0,0,1,0,0,0,0,2018,3,27,54952.8,0,full
25115,684.24,22,0,1,3,10,0.0,0,4,13,9,2,1,0,0,0,0,0,0,0,2018,4,2,53152.8,0,full
45724,361.38,37,0,3,4,13,0.0,0,3,15,8,2,0,0,1,0,0,0,0,0,2018,2,19,58081.9,0,full
26864,83.03,14,0,2,10,20,0.0,0,5,32,17,5,0,0,1,0,0,0,0,0,2018,1,31,40783.3,0,full
48309,315.76,27,0,1,6,17,0.0,0,9,33,15,7,1,0,0,0,0,0,0,0,2018,2,23,39162.6,0,full
82142,373.52,27,0,3,5,15,0.0,0,5,19,11,1,0,1,0,0,0,0,0,0,2018,1,3,57162.6,0,full
75596,902.16,46,0,5,5,10,0.0,0,4,8,5,0,1,0,0,0,0,0,0,0,2018,4,8,53198.2,0,full
9274,615.9,31,0,0,1,4,0.0,0,3,6,4,0,1,0,0,0,0,0,0,0,2018,2,13,52827.5,0,full
162866,498.02,20,0,2,6,15,0.0,0,8,17,12,2,0,1,0,0,0,0,0,0,2018,1,19,56518.2,0,full
16522,292.12,45,0,2,5,14,0.0,0,4,15,11,3,0,0,1,0,0,0,0,0,2018,1,23,57481.9,0,full
170200,687.29,20,0,10,4,16,0.0,0,3,14,5,3,0,0,0,1,0,0,0,0,2018,1,17,41048.2,0,full
47862,389.58,42,0,2,5,9,0.0,0,4,7,7,0,0,0,0,1,0,0,0,0,2018,1,21,38518.2,0,full
47811,755.02,22,0,4,0,11,0.0,0,3,5,5,1,0,0,0,1,0,0,0,0,2018,2,5,54952.8,0,full
110766,1081.88,42,0,8,4,15,0.0,0,3,13,6,5,0,0,1,0,0,0,0,0,2018,2,17,40163.4,0,full
32978,407.69,14,0,1,8,7,0.0,0,2,6,5,1,1,0,0,0,0,0,0,0,2018,3,27,63627.5,0,full
54514,1218.33,24,0,0,4,14,0.0,0,7,17,13,2,0,0,1,0,0,0,0,0,2018,2,11,50147.4,0,full
13736,216.98,22,0,1,4,13,0.0,0,10,19,12,0,0,0,0,1,0,0,0,0,2018,3,3,58448.2,0,full
72522,938.18,6,0,3,4,16,0.0,0,7,18,11,1,1,0,0,0,0,0,0,0,2018,3,25,56752.8,0,full
142130,1120.88,34,0,3,1,12,0.0,0,4,14,9,0,0,1,0,0,0,0,0,0,2018,3,1,58227.5,0,full
21581,315.83,5,0,1,1,8,0.0,0,2,11,7,0,1,0,0,0,0,0,0,0,2018,2,12,57248.2,0,full
110232,440.06,37,0,3,3,7,0.0,0,1,3,2,1,0,1,0,0,0,0,0,0,2018,2,23,47048.2,0,full
1575,620.75,22,0,1,1,3,0.0,0,1,2,2,0,0,0,1,0,0,0,0,0,2018,2,5,55362.6,0,full
19005,902.37,36,0,1,2,6,0.0,0,2,8,5,0,1,0,0,0,0,0,0,0,2018,2,20,52183.3,0,full
